app_id,app_name,vendor,category,sourcing,business_unit,region,business_owner,application_manager,business_criticality,data_classification,lifecycle_status,compliance_status,hosting,go_live_date,end_of_life_date,last_reviewed_date,number_of_users,annual_cost_chf,integration_count,type,user_population_band,description
APP-1014,Atlassian Confluence,Atlassian,Collaboration,COTS / SaaS,Corporate Strategy,Germany,Petra Hofer,David Bauer,High,Internal,Production,Not assessed,SaaS,2010-03-09,2033-01-27,2025-06-25,7200,160000,15,SaaS,1000+,"Team collaboration and knowledge-base application for documentation, wikis and project spaces."
APP-1013,Atlassian Jira,Atlassian,DevOps,COTS / SaaS,Legal,Poland,Camille Kowalski,Simon Keller,High,Internal,Production,Compliant,SaaS,2012-03-16,2028-08-17,2025-04-18,6400,240000,22,SaaS,1000+,"Agile project and issue tracking tool used by engineering and delivery teams to plan, track and manage work."
APP-1064,Carbon Reporting Hub (in-house),In-house,Reporting,In-house,Generation,Austria,Olivier Marti,Martina Dubois,High,Confidential,Production,Not assessed,Public Cloud (Azure),2022-08-02,2028-10-13,2025-03-05,430,160000,11,Self-developed,101-1000,Self-developed application consolidating emissions data and producing regulatory carbon and ESG reports.
APP-1015,Cloudflare,Cloudflare,Infrastructure,COTS / SaaS,Legal,Poland,David Berger,Camille Marti,Critical,Confidential,Production,Compliant,SaaS,2014-02-20,2030-11-21,2023-01-18,120,180000,18,SaaS,101-1000,"Content delivery network, DNS, DDoS protection and web application firewall securing and accelerating internet-facing services."
APP-1045,CrowdStrike Falcon,CrowdStrike,Security / EDR,COTS / SaaS,Legal,Germany,Olivier Kaufmann,Marc Kaufmann,Critical,Restricted,Production,Compliant,SaaS,2017-07-26,2025-06-20,2025-02-16,16000,510000,15,SaaS,1000+,Endpoint detection and response platform protecting laptops and servers against malware and intrusions.
APP-1040,DaVinci Resolve,Blackmagic Design,Design / Creative,COTS / SaaS,Customer Service,Poland,Luca Bianchi,Piotr Fischer,Low,Internal,Production,Compliant,On-Premise,2010-11-02,2028-03-27,2025-12-13,40,16000,1,COTS,11-100,"Professional video editing, colour grading and post-production application for high-end video content."
APP-1052,Databricks,Databricks,Data Platform,COTS / SaaS,Customer Service,Switzerland,Tobias Suter,Claudia Koch,High,Confidential,Production,Compliant,SaaS,2013-01-15,2032-09-27,2026-02-04,740,560000,19,SaaS,101-1000,"Unified data and AI platform for data engineering, machine learning and large-scale processing."
APP-1048,Datadog,Datadog,Observability,COTS / SaaS,Legal,Switzerland,David Bauer,Camille Kowalski,High,Confidential,Production,Compliant,SaaS,2012-12-04,2028-11-18,2022-09-27,1700,360000,22,SaaS,1000+,"Cloud monitoring and observability platform for metrics, traces and logs across infrastructure and applications."
APP-1027,Discord,Discord,Collaboration,COTS / SaaS,Human Resources,Spain,,Pierre Bauer,Low,Public,Production,Compliant,SaaS,2015-09-18,2028-07-15,2025-07-27,140,12000,2,SaaS,101-1000,"Voice, video and text chat application used informally by some community and developer-relations teams."
APP-1058,Figma,Figma,Design / Creative,COTS / SaaS,Asset Management,Poland,David Bauer,Nadia Lang,Medium,Internal,Production,Non-compliant,SaaS,2019-02-25,2025-08-10,2026-01-15,380,74000,5,SaaS,101-1000,Collaborative interface design and prototyping tool used by product and UX teams.
APP-1039,GIMP,GIMP,Design / Creative,COTS / SaaS,IT,Spain,Olivier Marti,Fabian Moser,Low,Public,Production,Compliant,On-Premise,2023-03-08,2031-12-04,2025-02-21,90,0,1,Open Source,11-100,Free open-source raster image editor used as a no-cost alternative for photo editing and graphic design.
APP-1024,GitHub Enterprise,Microsoft,DevOps,COTS / SaaS,Trading & Sales,Spain,Tobias Suter,Camille Kowalski,High,Confidential,Production,Not assessed,SaaS,2022-02-05,2027-09-21,2025-12-10,2600,230000,21,SaaS,1000+,"Source code hosting and collaboration platform with pull requests, actions and security scanning for engineering teams."
APP-1030,HubSpot,HubSpot,Customer,COTS / SaaS,Grid Operations,Germany,Felix Schneider,Martina Egger,Medium,Internal,Production,Not assessed,SaaS,2010-01-30,2033-03-07,2026-05-03,480,96000,11,SaaS,101-1000,"Marketing, sales and CRM platform for campaigns, lead nurturing and customer communications."
APP-1060,ION Openlink Endur,ION,Energy Trading,COTS / SaaS,Legal,Switzerland,Daniel Kowalski,Michael Lang,Critical,Confidential,Production,Compliant,Private Cloud,2016-05-02,2032-10-16,2025-08-19,340,1280000,23,COTS,101-1000,"Energy trading and risk management platform for deal capture, position management and settlement."
APP-1016,Microsoft 365 (Outlook),Microsoft,Collaboration,COTS / SaaS,Generation,Spain,Fabian Frei,Daniel Kowalski,Critical,Internal,Production,Compliant,SaaS,2018-01-19,2027-05-06,2024-08-19,15400,1450000,40,SaaS,1000+,"Corporate email and calendaring client used company-wide for messaging, scheduling and contacts."
APP-1021,Microsoft Azure DevOps,Microsoft,DevOps,COTS / SaaS,Customer Service,Poland,Piotr Fischer,Anna Conti,High,Internal,Production,Compliant,SaaS,2023-01-20,2027-04-22,2026-02-28,2900,210000,19,SaaS,1000+,"Software delivery platform providing repositories, pipelines, boards and artefacts for development teams."
APP-1017,Microsoft Excel,Microsoft,Analytics / BI,COTS / SaaS,Trading & Sales,France,Olivier Vogel,Nadia Egger,Critical,Internal,Production,Compliant,SaaS,2012-12-19,2031-03-22,2025-03-14,15400,0,8,SaaS,1000+,"Spreadsheet application for data analysis, modelling, calculations and reporting, bundled with the Microsoft 365 licence."
APP-1020,Microsoft Power BI,Microsoft,Analytics / BI,COTS / SaaS,Finance,Poland,David Berger,Simon Keller,High,,Production,Compliant,SaaS,2023-01-29,2028-06-30,2026-03-02,3800,290000,17,SaaS,1000+,Business intelligence and data-visualisation tool for building dashboards and self-service reports.
APP-1019,Microsoft SharePoint,Microsoft,Collaboration,COTS / SaaS,Customer Service,France,Olivier Marti,Felix Schneider,High,Confidential,Production,Compliant,SaaS,2016-08-19,2025-01-20,2025-05-26,14200,320000,20,SaaS,1000+,"Document management and intranet platform for storing, organising and sharing corporate content."
APP-1018,Microsoft Teams,Microsoft,Collaboration,COTS / SaaS,Asset Management,Austria,David Bauer,Fabian Moser,Critical,Internal,Production,Compliant,SaaS,2019-11-05,2027-11-02,2026-03-07,15400,0,30,SaaS,1000+,"Unified communication and collaboration platform for chat, meetings, calls and file sharing across the organisation."
APP-1057,Miro,Miro,Collaboration,COTS / SaaS,Procurement,Switzerland,David Bauer,Chiara Schneider,Low,Internal,Production,Compliant,SaaS,2018-11-18,2033-06-07,2025-08-30,2300,52000,4,SaaS,1000+,"Online whiteboard application for workshops, brainstorming and visual collaboration."
APP-1042,NordPass Business,Nord Security,Security / IAM,COTS / SaaS,Generation,France,David Keller,Marc Kaufmann,Medium,Restricted,Production,Not assessed,SaaS,2011-08-07,2029-03-23,2025-02-24,2600,46000,4,SaaS,1000+,"Team password manager for securely storing, sharing and managing corporate credentials."
APP-1041,NordVPN Teams,Nord Security,Security / IAM,COTS / SaaS,Procurement,Switzerland,David Bauer,Nadia Egger,Medium,Confidential,Production,Compliant,SaaS,2015-01-03,2029-08-11,2025-04-11,2600,58000,5,SaaS,1000+,Business virtual private network (VPN) providing secure encrypted remote access for distributed employees.
APP-1059,Notion,Notion,Collaboration,COTS / SaaS,Asset Management,Germany,Olivier Zimmermann,David Keller,Low,Internal,Production,Compliant,SaaS,2014-05-24,2028-08-09,2023-10-16,640,28000,3,SaaS,101-1000,"Flexible notes, docs and knowledge workspace used by some teams for documentation and planning."
APP-1044,Okta,Okta,Security / IAM,COTS / SaaS,Legal,Germany,Anna Conti,Andreas Keller,Critical,Restricted,Production,Compliant,SaaS,2010-04-30,2032-07-01,2024-12-06,15400,420000,33,SaaS,1000+,"Identity and access management platform providing single sign-on, multi-factor authentication and user provisioning."
APP-1012,OneTrust,OneTrust,Compliance,COTS / SaaS,IT,Italy,David Bauer,Carmen Kaufmann,High,Restricted,Production,Non-compliant,SaaS,2013-03-11,2033-05-01,2024-07-26,780,210000,10,SaaS,101-1000,"Privacy, data-governance and GRC platform managing consent, data subject requests, assessments and regulatory compliance."
APP-1062,Power Grid SCADA (in-house),In-house,Grid Operations,In-house,Finance,Austria,Nadia Lang,Tobias Suter,Critical,Restricted,Production,Compliant,On-Premise,2015-09-26,2029-05-21,2025-01-09,180,540000,14,Self-developed,101-1000,Self-developed supervisory control and data acquisition system monitoring and controlling grid infrastructure in real time.
APP-1054,Qualtrics,Qualtrics,HR,COTS / SaaS,Trading & Sales,Italy,Pascal Suter,Olivier Marti,Medium,,Production,Compliant,SaaS,2024-08-24,2032-01-21,2025-09-03,640,84000,6,SaaS,101-1000,"Experience-management platform for employee and customer surveys, feedback and engagement analysis."
APP-1005,SAP Ariba,SAP,Procurement,COTS / SaaS,IT,France,Nina Bauer,Pascal Arnold,High,Confidential,Production,Unknown,SaaS,2010-08-02,2032-06-25,2026-05-14,2300,295000,12,SaaS,1000+,"Cloud procurement and supplier-management platform covering sourcing, contracts and purchasing."
APP-1004,SAP Concur,SAP,Finance,COTS / SaaS,Asset Management,Nordics,Piotr Kaufmann,David Keller,Medium,Internal,Production,Compliant,SaaS,2023-11-06,2028-09-14,2022-04-09,6100,180000,7,SaaS,1000+,"Travel and expense management application for booking, claiming and reconciling employee expenses."
APP-1003,SAP HCM (on-prem),SAP,HR,COTS / SaaS,Asset Management,Italy,Petra Martin,Pascal Arnold,High,,Production,Compliant,On-Premise,2013-08-14,2027-05-23,2026-03-15,9800,410000,11,COTS,1000+,Legacy on-premise human resources and payroll system for personnel administration and time management.
APP-1009,SAP LeanIX,SAP,Enterprise Architecture,COTS / SaaS,IT,Switzerland,David Keller,Piotr Fischer,High,Confidential,Production,Not assessed,SaaS,2010-09-16,2027-05-14,2026-02-24,90,140000,12,SaaS,11-100,"Enterprise architecture management tool used to inventory applications, technologies and business capabilities and govern the IT landscape."
APP-1001,SAP S/4HANA,SAP,ERP / Finance,COTS / SaaS,Customer Service,Austria,Thomas Egger,Felix Huber,Critical,Confidential,Production,Not assessed,Private Cloud,2019-08-07,2032-06-28,2024-08-11,4200,3850000,28,COTS,1000+,"Core enterprise resource planning suite running finance, controlling, procurement and supply-chain processes across the group."
APP-1002,SAP SuccessFactors (HCM),SAP,HR,COTS / SaaS,Asset Management,Switzerland,Petra Kowalski,Claudia Koch,High,Confidential,Production,Compliant,SaaS,2022-03-26,2033-02-20,2025-01-15,9800,640000,14,SaaS,1000+,"Cloud human capital management platform handling core HR, talent, performance and employee data company-wide."
APP-1029,Salesforce Sales Cloud,Salesforce,Customer,COTS / SaaS,Generation,Austria,Carmen Brunner,David Lang,Critical,Confidential,Production,Not assessed,SaaS,2018-01-23,2031-03-25,2025-08-16,2400,680000,26,SaaS,1000+,"Customer relationship management platform managing leads, opportunities, accounts and the sales pipeline."
APP-1061,Schneider EcoStruxure,Schneider Electric,Grid Operations,COTS / SaaS,Procurement,Italy,Carmen Kaufmann,Julia Vogel,Critical,Confidential,Production,Compliant,On-Premise,2023-04-13,2032-02-25,2024-08-18,210,920000,17,COTS,101-1000,Industrial energy and grid management platform for monitoring and optimising electrical assets.
APP-1008,ServiceNow GRC,ServiceNow,Compliance,COTS / SaaS,Asset Management,Germany,,Martina Egger,High,Confidential,Production,Compliant,SaaS,2017-01-01,2031-07-26,2025-02-14,1400,260000,9,SaaS,1000+,"Governance, risk and compliance module managing policies, controls, risk assessments and audit workflows."
APP-1007,ServiceNow ITSM,ServiceNow,Security / IAM,COTS / SaaS,Procurement,Germany,Olivier Kaufmann,Tobias Suter,Critical,Confidential,Production,Compliant,SaaS,2019-12-19,2029-03-01,2024-09-03,8700,910000,34,SaaS,1000+,"Enterprise IT service management platform handling incidents, changes, requests and the configuration management database (CMDB)."
APP-1011,Serviceware Financial,Serviceware,Finance,COTS / SaaS,Asset Management,France,Tobias Suter,Michael Nowak,Medium,Internal,Production,Not assessed,SaaS,2020-03-20,2029-05-19,2024-10-27,420,95000,5,SaaS,101-1000,IT financial management and technology business management tool for cost transparency and IT service costing.
APP-1025,Slack,Salesforce,Collaboration,COTS / SaaS,Trading & Sales,Austria,Anna Conti,David Bauer,High,Internal,Production,Not assessed,SaaS,2019-09-23,2029-10-11,2024-08-28,5200,190000,16,SaaS,1000+,Channel-based messaging and collaboration application used by teams for real-time communication and integrations.
APP-1047,Splunk,Cisco,Observability,COTS / SaaS,Human Resources,Austria,Stefan Maurer,Pascal Arnold,High,Confidential,Production,Compliant,Private Cloud,2013-11-30,2031-05-15,2025-03-28,1900,470000,24,COTS,1000+,"Log management and security analytics platform for searching, monitoring and analysing machine data."
APP-1063,Trading Desk Cockpit (in-house),In-house,Energy Trading,In-house,Human Resources,Switzerland,Olivier Marti,Olivier Zimmermann,Critical,Restricted,Production,Unknown,Private Cloud,2012-09-03,2032-06-14,2025-06-13,95,420000,16,Self-developed,11-100,"In-house trading cockpit aggregating market positions, limits and live pricing for the trading floor."
APP-1050,VMware Workstation,Broadcom,Infrastructure,COTS / SaaS,IT,Italy,Chiara Roth,Olivier Marti,Low,Internal,Production,Not assessed,On-Premise,2016-03-12,2032-07-11,2025-03-31,210,24000,1,COTS,101-1000,Desktop virtualisation tool letting engineers run isolated virtual machines locally for testing.
APP-1049,VMware vSphere,Broadcom,Infrastructure,COTS / SaaS,Finance,Nordics,David Bauer,David Keller,Critical,Confidential,Production,Compliant,On-Premise,2017-04-26,2027-02-13,2025-01-19,320,640000,18,COTS,101-1000,Server virtualisation platform running the on-premise virtual machine estate across data centres.
APP-1023,Visual Studio Code,Microsoft,DevOps,COTS / SaaS,Grid Operations,Nordics,David Bauer,Tobias Suter,Medium,Internal,Production,Not assessed,On-Premise,2012-07-17,2032-11-08,2025-12-08,2100,0,3,Open Source,1000+,Lightweight open-source code editor used by engineers across the company for development and scripting.
